"GUID","ZH AP Grundlagen (1995): Art kommt in Lebensraum vor: Beziehungspartner","ZH AP Grundlagen (1995): Art kommt in Lebensraum vor: Beziehungspartner GUID(s)"
"0A1B21CF-322E-4C2B-AFBB-DB240C57070B","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3b: Trocken-/Magerwiesen i.w.S.','GUID':'33D62AC9-92D2-42A6-9B9B-7B6B96D9A037'}]]","33D62AC9-92D2-42A6-9B9B-7B6B96D9A037"
"0A4D6609-39AD-4BB7-B9B9-E814A890502D","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"0A7C7796-1816-4187-9BC2-316C509EC151","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"0A7C7796-1816-4187-9BC2-316C509EC151","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3a: Trocken-/Magerwiesen i.e.S.','GUID':'2ED89968-1291-47BF-847B-F2541B092DD2'}]]","2ED89968-1291-47BF-847B-F2541B092DD2"
"0A7C7796-1816-4187-9BC2-316C509EC151","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3b: Trocken-/Magerwiesen i.w.S.','GUID':'33D62AC9-92D2-42A6-9B9B-7B6B96D9A037'}]]","33D62AC9-92D2-42A6-9B9B-7B6B96D9A037"
"0A9EA264-317E-4A10-A483-E7F95E6435CB","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'4a: Fettwiesen i.e.S.','GUID':'1A94C681-A04F-41A5-A65F-8096138CA4DA'}]]","1A94C681-A04F-41A5-A65F-8096138CA4DA"
"0A9EA264-317E-4A10-A483-E7F95E6435CB","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'4b: Fettwiesen i.w.S.','GUID':'8C17F9B2-DE2B-4FFD-8777-795D11D7FED9'}]]","8C17F9B2-DE2B-4FFD-8777-795D11D7FED9"
"0AA48234-1169-4693-BF31-014C741B71B0","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'2: Riedwiesen und Moore','GUID':'F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D'}]]","F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D"
"0AA4CFA4-D61C-4D65-BC6E-F7DCBDB4EB8C","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"0AA4CFA4-D61C-4D65-BC6E-F7DCBDB4EB8C","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3a: Trocken-/Magerwiesen i.e.S.','GUID':'2ED89968-1291-47BF-847B-F2541B092DD2'}]]","2ED89968-1291-47BF-847B-F2541B092DD2"
"0AA4CFA4-D61C-4D65-BC6E-F7DCBDB4EB8C","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3b: Trocken-/Magerwiesen i.w.S.','GUID':'33D62AC9-92D2-42A6-9B9B-7B6B96D9A037'}]]","33D62AC9-92D2-42A6-9B9B-7B6B96D9A037"
"0B21C72E-EAD8-4BFD-90FB-583D04A9372C","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"0BCCF937-EEB8-488B-BD18-04AF41FC9598","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'6: Äcker','GUID':'50FEE5B6-9651-4AD8-AE60-90BD3B5131A9'}]]","50FEE5B6-9651-4AD8-AE60-90BD3B5131A9"
"0BD068C7-5A9D-45D2-8807-9CB7A9EF89AB","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"0C1AA0CF-7B0E-47BE-8F1B-CFD2F9401B55","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"0C4CC3CE-23C4-4723-A2CF-95734989ADB7","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"0CA4B6BF-29C4-4FF2-B657-2245208D0CCE","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'6: Äcker','GUID':'50FEE5B6-9651-4AD8-AE60-90BD3B5131A9'}]]","50FEE5B6-9651-4AD8-AE60-90BD3B5131A9"
"0CA4B6BF-29C4-4FF2-B657-2245208D0CCE","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'7: Rebberge','GUID':'5F086834-FE71-419C-9667-714E3FE80977'}]]","5F086834-FE71-419C-9667-714E3FE80977"
"0CB3C596-DAA7-4D48-AD3D-AC0C1246B0AD","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'6: Äcker','GUID':'50FEE5B6-9651-4AD8-AE60-90BD3B5131A9'}]]","50FEE5B6-9651-4AD8-AE60-90BD3B5131A9"
"0CB3C596-DAA7-4D48-AD3D-AC0C1246B0AD","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'7: Rebberge','GUID':'5F086834-FE71-419C-9667-714E3FE80977'}]]","5F086834-FE71-419C-9667-714E3FE80977"
"0CB7FB9F-4F49-4281-9C2F-F4535AAA2FDC","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"0CB9E377-2FC0-4AE0-8AFA-DDE8473F31F4","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"0D3116BD-0CEF-4DE5-A4E1-C83E846C71BC","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"0D8E12C6-71B5-4D3B-BF1F-0C624A7E328E","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"0D925986-ECFD-45A6-B9DC-BCBCCD37FCDA","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"0E3F3EAC-50A2-4D1C-9047-CB31F14FA6E4","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"0E6256A5-D8BD-423A-9B77-429A2FFBEBEA","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'2: Riedwiesen und Moore','GUID':'F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D'}]]","F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D"
"0E7407FA-9523-457F-BFE0-1C2DB4ED61B2","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3a: Trocken-/Magerwiesen i.e.S.','GUID':'2ED89968-1291-47BF-847B-F2541B092DD2'}]]","2ED89968-1291-47BF-847B-F2541B092DD2"
"0E7407FA-9523-457F-BFE0-1C2DB4ED61B2","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3b: Trocken-/Magerwiesen i.w.S.','GUID':'33D62AC9-92D2-42A6-9B9B-7B6B96D9A037'}]]","33D62AC9-92D2-42A6-9B9B-7B6B96D9A037"
"0E835B15-0F4B-43C0-91DD-DA6EB4E870EE","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'6: Äcker','GUID':'50FEE5B6-9651-4AD8-AE60-90BD3B5131A9'}]]","50FEE5B6-9651-4AD8-AE60-90BD3B5131A9"
"0E835B15-0F4B-43C0-91DD-DA6EB4E870EE","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'7: Rebberge','GUID':'5F086834-FE71-419C-9667-714E3FE80977'}]]","5F086834-FE71-419C-9667-714E3FE80977"
"0FC13CA4-BC32-4A13-ABA3-59A820989AEC","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'6: Äcker','GUID':'50FEE5B6-9651-4AD8-AE60-90BD3B5131A9'}]]","50FEE5B6-9651-4AD8-AE60-90BD3B5131A9"
"0FC8A96B-D74B-4749-A26E-8B084C33C7E3","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'6: Äcker','GUID':'50FEE5B6-9651-4AD8-AE60-90BD3B5131A9'}]]","50FEE5B6-9651-4AD8-AE60-90BD3B5131A9"
"0FEE9C2D-71A2-4C72-BB26-86CC2793382A","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3b: Trocken-/Magerwiesen i.w.S.','GUID':'33D62AC9-92D2-42A6-9B9B-7B6B96D9A037'}]]","33D62AC9-92D2-42A6-9B9B-7B6B96D9A037"
"0FEE9C2D-71A2-4C72-BB26-86CC2793382A","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'4b: Fettwiesen i.w.S.','GUID':'8C17F9B2-DE2B-4FFD-8777-795D11D7FED9'}]]","8C17F9B2-DE2B-4FFD-8777-795D11D7FED9"
"1002B086-F84E-4710-BB4A-FE968048239E","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3a: Trocken-/Magerwiesen i.e.S.','GUID':'2ED89968-1291-47BF-847B-F2541B092DD2'}]]","2ED89968-1291-47BF-847B-F2541B092DD2"
"1002B086-F84E-4710-BB4A-FE968048239E","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3b: Trocken-/Magerwiesen i.w.S.','GUID':'33D62AC9-92D2-42A6-9B9B-7B6B96D9A037'}]]","33D62AC9-92D2-42A6-9B9B-7B6B96D9A037"
"1002B086-F84E-4710-BB4A-FE968048239E","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'6: Äcker','GUID':'50FEE5B6-9651-4AD8-AE60-90BD3B5131A9'}]]","50FEE5B6-9651-4AD8-AE60-90BD3B5131A9"
"10083960-ED20-47B2-9D35-C6A009C8D67F","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'6: Äcker','GUID':'50FEE5B6-9651-4AD8-AE60-90BD3B5131A9'}]]","50FEE5B6-9651-4AD8-AE60-90BD3B5131A9"
"10083960-ED20-47B2-9D35-C6A009C8D67F","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'7: Rebberge','GUID':'5F086834-FE71-419C-9667-714E3FE80977'}]]","5F086834-FE71-419C-9667-714E3FE80977"
"1013ADBD-9087-43CA-B8AF-5EAC4B073EF3","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'2: Riedwiesen und Moore','GUID':'F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D'}]]","F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D"
"101655BE-61D1-4F91-8AF5-6007DE198C87","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3a: Trocken-/Magerwiesen i.e.S.','GUID':'2ED89968-1291-47BF-847B-F2541B092DD2'}]]","2ED89968-1291-47BF-847B-F2541B092DD2"
"101655BE-61D1-4F91-8AF5-6007DE198C87","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3b: Trocken-/Magerwiesen i.w.S.','GUID':'33D62AC9-92D2-42A6-9B9B-7B6B96D9A037'}]]","33D62AC9-92D2-42A6-9B9B-7B6B96D9A037"
"104667A2-8AD4-4AB8-98E0-93E473F8775E","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"1075FBBD-0B79-42EF-966E-15DDE70C6710","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3a: Trocken-/Magerwiesen i.e.S.','GUID':'2ED89968-1291-47BF-847B-F2541B092DD2'}]]","2ED89968-1291-47BF-847B-F2541B092DD2"
"1075FBBD-0B79-42EF-966E-15DDE70C6710","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3b: Trocken-/Magerwiesen i.w.S.','GUID':'33D62AC9-92D2-42A6-9B9B-7B6B96D9A037'}]]","33D62AC9-92D2-42A6-9B9B-7B6B96D9A037"
"10777BFD-43F4-4594-9F18-1EBACDE7EC88","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'6: Äcker','GUID':'50FEE5B6-9651-4AD8-AE60-90BD3B5131A9'}]]","50FEE5B6-9651-4AD8-AE60-90BD3B5131A9"
"10B85643-7730-4B93-A895-E675E011FEE6","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"10B85643-7730-4B93-A895-E675E011FEE6","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'6: Äcker','GUID':'50FEE5B6-9651-4AD8-AE60-90BD3B5131A9'}]]","50FEE5B6-9651-4AD8-AE60-90BD3B5131A9"
"10B85643-7730-4B93-A895-E675E011FEE6","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'7: Rebberge','GUID':'5F086834-FE71-419C-9667-714E3FE80977'}]]","5F086834-FE71-419C-9667-714E3FE80977"
"10BA162F-F273-4784-8025-FEC656892133","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'6: Äcker','GUID':'50FEE5B6-9651-4AD8-AE60-90BD3B5131A9'}]]","50FEE5B6-9651-4AD8-AE60-90BD3B5131A9"
"10D984BE-D149-4514-8ABF-8AF36EC1DD8C","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"10E8F8E7-46D0-474F-962F-867134AC90DD","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'6: Äcker','GUID':'50FEE5B6-9651-4AD8-AE60-90BD3B5131A9'}]]","50FEE5B6-9651-4AD8-AE60-90BD3B5131A9"
"10F982A2-01D5-4A74-8012-E06FA9125714","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"10F982A2-01D5-4A74-8012-E06FA9125714","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'2: Riedwiesen und Moore','GUID':'F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D'}]]","F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D"
"10F982A2-01D5-4A74-8012-E06FA9125714","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'8b: Hecken, selten','GUID':'2412A4C6-91C5-4DC8-BE30-2E0666AD3D25'}]]","2412A4C6-91C5-4DC8-BE30-2E0666AD3D25"
"10FA763B-C7E3-4B1D-AECD-FD2DD1BF04F4","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'2: Riedwiesen und Moore','GUID':'F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D'}]]","F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D"
"1102447C-140E-47E2-87BD-F099F5063BEE","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'6: Äcker','GUID':'50FEE5B6-9651-4AD8-AE60-90BD3B5131A9'}]]","50FEE5B6-9651-4AD8-AE60-90BD3B5131A9"
"112FD58D-404A-450F-95D3-6165F5691A78","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'2: Riedwiesen und Moore','GUID':'F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D'}]]","F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D"
"114F2E4C-94D2-4312-A072-EDCC5328F359","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"114F2E4C-94D2-4312-A072-EDCC5328F359","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3a: Trocken-/Magerwiesen i.e.S.','GUID':'2ED89968-1291-47BF-847B-F2541B092DD2'}]]","2ED89968-1291-47BF-847B-F2541B092DD2"
"114F2E4C-94D2-4312-A072-EDCC5328F359","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3b: Trocken-/Magerwiesen i.w.S.','GUID':'33D62AC9-92D2-42A6-9B9B-7B6B96D9A037'}]]","33D62AC9-92D2-42A6-9B9B-7B6B96D9A037"
"115AB0D1-B72F-4DC8-84DC-835B9C2A594F","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'6: Äcker','GUID':'50FEE5B6-9651-4AD8-AE60-90BD3B5131A9'}]]","50FEE5B6-9651-4AD8-AE60-90BD3B5131A9"
"115AB0D1-B72F-4DC8-84DC-835B9C2A594F","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'7: Rebberge','GUID':'5F086834-FE71-419C-9667-714E3FE80977'}]]","5F086834-FE71-419C-9667-714E3FE80977"
"118AB8B1-D0A1-4114-99EB-FACD3445560B","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3a: Trocken-/Magerwiesen i.e.S.','GUID':'2ED89968-1291-47BF-847B-F2541B092DD2'}]]","2ED89968-1291-47BF-847B-F2541B092DD2"
"118AB8B1-D0A1-4114-99EB-FACD3445560B","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3b: Trocken-/Magerwiesen i.w.S.','GUID':'33D62AC9-92D2-42A6-9B9B-7B6B96D9A037'}]]","33D62AC9-92D2-42A6-9B9B-7B6B96D9A037"
"11DBBD72-23EA-411C-B5F4-0D96B3ED0A34","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'4a: Fettwiesen i.e.S.','GUID':'1A94C681-A04F-41A5-A65F-8096138CA4DA'}]]","1A94C681-A04F-41A5-A65F-8096138CA4DA"
"11DBBD72-23EA-411C-B5F4-0D96B3ED0A34","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'4b: Fettwiesen i.w.S.','GUID':'8C17F9B2-DE2B-4FFD-8777-795D11D7FED9'}]]","8C17F9B2-DE2B-4FFD-8777-795D11D7FED9"
"11FD3E0B-6652-4151-8FFE-3B33E1CE5BDA","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'2: Riedwiesen und Moore','GUID':'F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D'}]]","F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D"
"120C8364-AC9E-44BD-8BB8-EEC282E1F4D5","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"120C8364-AC9E-44BD-8BB8-EEC282E1F4D5","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'2: Riedwiesen und Moore','GUID':'F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D'}]]","F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D"
"120C8364-AC9E-44BD-8BB8-EEC282E1F4D5","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3a: Trocken-/Magerwiesen i.e.S.','GUID':'2ED89968-1291-47BF-847B-F2541B092DD2'}]]","2ED89968-1291-47BF-847B-F2541B092DD2"
"120C8364-AC9E-44BD-8BB8-EEC282E1F4D5","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3b: Trocken-/Magerwiesen i.w.S.','GUID':'33D62AC9-92D2-42A6-9B9B-7B6B96D9A037'}]]","33D62AC9-92D2-42A6-9B9B-7B6B96D9A037"
"1226C533-09DA-4255-ADE5-E58CF6A3C98E","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3a: Trocken-/Magerwiesen i.e.S.','GUID':'2ED89968-1291-47BF-847B-F2541B092DD2'}]]","2ED89968-1291-47BF-847B-F2541B092DD2"
"1226C533-09DA-4255-ADE5-E58CF6A3C98E","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3b: Trocken-/Magerwiesen i.w.S.','GUID':'33D62AC9-92D2-42A6-9B9B-7B6B96D9A037'}]]","33D62AC9-92D2-42A6-9B9B-7B6B96D9A037"
"1233EEEF-602F-4344-96DD-A3CF755E4D8A","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"1233EEEF-602F-4344-96DD-A3CF755E4D8A","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3a: Trocken-/Magerwiesen i.e.S.','GUID':'2ED89968-1291-47BF-847B-F2541B092DD2'}]]","2ED89968-1291-47BF-847B-F2541B092DD2"
"1233EEEF-602F-4344-96DD-A3CF755E4D8A","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3b: Trocken-/Magerwiesen i.w.S.','GUID':'33D62AC9-92D2-42A6-9B9B-7B6B96D9A037'}]]","33D62AC9-92D2-42A6-9B9B-7B6B96D9A037"
"1235AF4E-7E2C-473A-B3AB-69C7162C3236","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"125C914C-6998-46AE-9088-4BE1FA8D0FC1","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'1: Wald','GUID':'295B3719-F780-4A71-BCD1-CD67386DAF93'}]]","295B3719-F780-4A71-BCD1-CD67386DAF93"
"12C4447A-207B-4A33-8B78-BC11CF348629","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'2: Riedwiesen und Moore','GUID':'F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D'}]]","F4FC308A-D0D0-4678-A8FD-B7AE9572AD4D"
"12C4447A-207B-4A33-8B78-BC11CF348629","[[{'Gruppe':'Lebensräume','Taxonomie':'ZH FNS (1995): Beziehungen zw. Flora und Lebensräumen','Name':'3a: Trocken-/Magerwiesen i.e.S.','GUID':'2ED89968-1291-47BF-847B-F2541B092DD2'}]]","2ED89968-1291-47BF-847B-F2541B092DD2"
